latitude,longitude,resolvedAddress,address,timezone,tzoffset,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,datetime_hourly,datetimeEpoch_hourly,temp_hourly,feelslike_hourly,humidity_hourly,dew_hourly,precip_hourly,precipprob_hourly,snow_hourly,snowdepth_hourly,preciptype_hourly,windgust_hourly,windspeed_hourly,winddir_hourly,pressure_hourly,visibility_hourly,cloudcover_hourly,solarradiation_hourly,solarenergy_hourly,uvindex_hourly,severerisk_hourly,conditions_hourly,icon_hourly,stations_hourly,source_hourly
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 12:00:00,1713690000,59.4,59.4,78.06,52.6,0.016,80.6,0.0,0.0,['rain'],22.6,9.4,144.4,1000.0,6.2,91.7,664.0,2.4,7.0,10.0,"Rain, Overcast",rain,[],fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 13:00:00,1713693600,60.3,60.3,75.6,52.6,0.004,80.6,0.0,0.0,['rain'],23.5,8.9,133.3,1000.0,8.8,92.5,93.0,0.3,1.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 14:00:00,1713697200,57.5,57.5,83.8,52.6,0.067,80.6,0.0,0.0,['rain'],22.8,8.3,144.4,1000.0,8.2,98.4,37.0,0.1,0.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 15:00:00,1713700800,58.0,58.0,84.95,53.5,0.024,80.6,0.0,0.0,['rain'],19.2,6.7,159.3,1000.0,9.3,100.0,549.0,2.0,5.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 16:00:00,1713704400,57.5,57.5,84.36,52.8,0.047,93.5,0.0,0.0,['rain'],15.7,6.5,217.7,1000.0,10.6,100.0,155.0,0.6,2.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 17:00:00,1713708000,54.1,54.1,86.43,50.1,0.059,93.5,0.0,0.0,['rain'],20.4,11.6,262.8,1000.0,8.8,100.0,69.0,0.2,1.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 18:00:00,1713711600,49.5,43.8,86.18,45.6,0.02,93.5,0.0,0.0,['rain'],28.6,16.1,282.8,1001.0,15.0,100.0,10.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 19:00:00,1713715200,46.7,40.1,82.51,41.6,0.004,93.5,0.0,0.0,['rain'],29.8,16.1,274.7,1003.0,13.0,100.0,11.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 20:00:00,1713718800,45.2,38.5,82.99,40.4,0.02,93.5,0.0,0.0,['rain'],28.6,15.0,258.3,1004.0,7.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 21:00:00,1713722400,44.3,37.1,81.77,39.1,0.063,93.5,0.0,0.0,['rain'],28.6,15.9,255.8,1006.0,15.0,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 22:00:00,1713726000,43.8,36.8,81.73,38.6,0.047,12.9,0.0,0.0,['rain'],29.1,14.8,255.9,1007.0,15.0,99.0,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,45.4,41.3,88.97,42.3,0.031,100.0,0.0,0.0,['rain'],20.6,7.8,5.5,1002.0,8.4,100.0,16.0,0.1,0.0,10.0,"Rain, Overcast",rain,['remote'],obs
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 12:00:00,1713690000,45.9,43.0,89.0,42.9,0.016,100.0,0.0,0.0,['rain'],19.7,5.8,8.8,1003.0,15.0,100.0,15.0,0.1,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 13:00:00,1713693600,46.3,43.5,89.63,43.4,0.02,100.0,0.0,0.0,['rain'],15.0,5.6,0.7,1003.0,11.9,100.0,36.0,0.1,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 14:00:00,1713697200,46.8,44.3,88.43,43.6,0.0,100.0,0.0,0.0,['rain'],14.3,5.4,346.7,1003.0,5.5,100.0,44.0,0.2,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 15:00:00,1713700800,47.2,44.2,89.05,44.1,0.004,100.0,0.0,0.0,['rain'],15.7,6.3,330.0,1003.0,15.0,100.0,91.0,0.3,1.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 16:00:00,1713704400,46.8,43.5,89.04,43.8,0.0,100.0,0.0,0.0,['rain'],17.0,6.7,318.0,1003.0,1.0,100.0,148.0,0.5,1.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 17:00:00,1713708000,45.9,41.7,89.61,43.1,0.0,100.0,0.0,0.0,['rain'],20.8,8.3,314.9,1003.0,11.7,100.0,78.0,0.3,1.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 18:00:00,1713711600,45.2,40.5,88.96,42.2,0.004,100.0,0.0,0.0,['rain'],23.0,9.2,310.3,1003.0,6.6,100.0,55.0,0.2,1.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 19:00:00,1713715200,44.7,39.5,88.32,41.4,0.004,100.0,0.0,0.0,['rain'],24.8,9.8,304.3,1003.0,1.7,100.0,5.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 20:00:00,1713718800,44.1,38.8,88.3,40.9,0.024,100.0,0.0,0.0,['rain'],25.3,10.1,308.1,1004.0,4.8,100.0,1.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 21:00:00,1713722400,42.9,37.0,88.23,39.6,0.063,100.0,0.0,0.0,['rain'],26.4,10.5,297.0,1004.0,5.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.4506,30.5243,"Київ, Україна","Kyiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.055555555555554,5.222222222222221,7.3888888888888875,8.166666666666668,1.6666666666666667,4.944444444444444,40.9,85.1,1.094,100.0,83.33,['rain'],0.0,0.0,32.9,12.8,345.3,1005.5,100.0,7.4,21.1,1.8,1.0,10.0,05:51:23,1713667883,20:02:50,1713718970,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 22:00:00,1713726000,42.0,35.7,88.19,38.7,0.051,96.8,0.0,0.0,['rain'],27.7,11.0,292.8,1004.0,2.9,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,50.4,50.4,69.18,40.7,0.0,0.0,0.0,0.0,0,12.3,5.8,357.3,1011.0,15.0,100.0,500.0,1.8,5.0,10.0,Overcast,cloudy,['remote'],obs
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 12:00:00,1713690000,52.2,52.2,64.73,40.7,0.0,58.1,0.0,0.0,['rain'],15.0,6.7,359.1,1011.0,15.0,100.0,522.0,1.9,5.0,10.0,"Rain, Overcast",rain,[],fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 13:00:00,1713693600,52.1,52.1,63.37,40.0,0.004,58.1,0.0,0.0,['rain'],18.1,8.3,3.5,1011.0,14.2,100.0,528.0,1.9,5.0,10.0,"Rain, Overcast",rain,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 14:00:00,1713697200,52.8,52.8,57.53,38.2,0.0,58.1,0.0,0.0,['rain'],17.7,8.9,0.2,1011.0,15.0,100.0,549.0,2.0,5.0,10.0,"Rain, Overcast",rain,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 15:00:00,1713700800,52.4,52.4,53.16,35.9,0.0,58.1,0.0,0.0,['rain'],19.5,8.7,7.4,1010.0,13.9,100.0,322.0,1.2,3.0,10.0,"Rain, Overcast",rain,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 16:00:00,1713704400,52.1,52.1,54.64,36.2,0.0,25.8,0.0,0.0,0,17.7,8.9,17.4,1011.0,15.0,100.0,356.0,1.3,4.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 17:00:00,1713708000,51.3,51.3,54.93,35.7,0.0,25.8,0.0,0.0,0,17.4,8.5,26.2,1011.0,15.0,100.0,444.0,1.6,4.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 18:00:00,1713711600,50.6,50.6,54.04,34.6,0.0,25.8,0.0,0.0,0,17.0,8.5,12.9,1011.0,15.0,100.0,278.0,1.0,3.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 19:00:00,1713715200,49.2,45.7,56.2,34.2,0.0,25.8,0.0,0.0,0,16.8,8.3,2.3,1011.0,15.0,100.0,175.0,0.6,2.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 20:00:00,1713718800,47.2,44.1,62.29,35.0,0.0,25.8,0.0,0.0,0,16.1,6.5,349.1,1012.0,15.0,100.0,57.0,0.2,1.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 21:00:00,1713722400,44.9,42.6,69.04,35.3,0.0,25.8,0.0,0.0,0,12.3,4.5,333.7,1012.0,15.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
50.7469,25.3263,"Луцьк, Луцький район, Україна","Lutsk,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.555555555555555,3.222222222222221,7.555555555555556,11.555555555555555,3.222222222222221,7.11111111111111,35.3,68.1,0.004,58.1,4.17,['rain'],0.0,0.0,19.5,8.9,0.7,1011.9,95.6,14.9,177.7,15.4,5.0,10.0,06:11:27,1713669087,20:24:21,1713720261,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],comb,2024-04-21 22:00:00,1713726000,42.9,39.9,75.53,35.7,0.0,6.5,0.0,0.0,0,8.9,4.9,310.8,1012.0,15.0,93.7,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
49.8444,24.0254,"Львів, Україна","Lviv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,11.666666666666668,3.8333333333333326,7.888888888888891,11.666666666666668,3.8333333333333326,7.3888888888888875,34.3,64.1,0.068,87.1,33.33,['rain'],0.0,0.0,20.6,7.8,340.0,1012.3,90.4,14.1,229.8,19.8,7.0,10.0,06:18:43,1713669523,20:27:27,1713720447,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,50.6,50.6,54.43,34.8,0.0,0.0,0.0,0.0,0,12.8,4.5,316.2,1012.0,15.0,100.0,479.0,1.7,5.0,10.0,Overcast,cloudy,['remote'],obs
